sample_idx,evaluation_idx,identifier,option_permutation_idx,option_order,correct_answer,predicted_answer,predicted_option_source_index,main_category,difficulty,is_correct,audio_early,audio_middle,audio_late,instruction_early,instruction_middle,instruction_late,question_early,question_middle,question_late,options_early,options_middle,options_late,text_early,text_middle,text_late,audio_drop_early_to_late,text_gain_early_to_late,late_question_audio_ratio,late_options_audio_ratio,late_text_audio_ratio,n_audio_tokens,n_instruction_tokens,n_question_tokens,n_options_tokens,n_other_text_tokens,n_query_text_tokens
236,19,q237_270070,1,ABDC,A,A,0,Mood and Expression,Low,1,0.03550885,0.01076799,0.00948661,0.30779735,0.27778299,0.22917167,0.05633850,0.04872636,0.02325247,0.11177995,0.15369257,0.06223447,0.96449119,0.98923201,0.99051338,0.02602225,0.02602220,2.45108385,6.56024535,104.41177105,1500,62,12,32,21,127
236,20,q237_270070,2,ABCD,A,C,2,Mood and Expression,Low,0,0.04208105,0.02169952,0.01228740,0.29913496,0.27071818,0.19630055,0.04791803,0.02082334,0.02124674,0.09013743,0.11451974,0.07380329,0.95791895,0.97830051,0.98771258,0.02979365,0.02979364,1.72914917,6.00642143,80.38419917,1500,62,12,32,21,127
237,21,q238_270070,0,BADC,B,B,0,Melody,Medium,1,0.03573989,0.00926276,0.00840224,0.30472971,0.28198651,0.24571720,0.04087233,0.03501618,0.01461091,0.12800263,0.18328382,0.05776716,0.96426015,0.99073725,0.99159773,0.02733765,0.02733758,1.73893070,6.87520988,118.01587957,1500,62,8,35,21,126
237,22,q238_270070,1,ADCB,A,A,0,Melody,Medium,1,0.03738418,0.00952202,0.00938568,0.30408914,0.29564985,0.23419950,0.04597018,0.03784803,0.01684372,0.12358825,0.16429177,0.06129131,0.96261584,0.99047797,0.99061431,0.02799849,0.02799847,1.79461893,6.53029870,105.54526706,1500,62,8,35,21,126
237,23,q238_270070,2,BCDA,D,A,1,Melody,Medium,0,0.03759469,0.00927099,0.00845559,0.30657693,0.29351138,0.23643664,0.04689429,0.03645690,0.01641241,0.12158921,0.16581560,0.06451655,0.96240534,0.99072904,0.99154443,0.02913909,0.02913909,1.94101273,7.63004499,117.26492526,1500,62,8,35,21,126
238,24,q239_270070,0,BADC,B,B,0,Lyrics,Low,1,0.03608891,0.00975796,0.00928910,0.31436391,0.28372126,0.24677039,0.03856616,0.03884588,0.01481842,0.11671336,0.16576352,0.05425039,0.96391103,0.99024199,0.99071092,0.02679981,0.02679990,1.59524881,5.84022172,106.65309265,1500,62,6,28,21,117
238,25,q239_270070,1,DBAC,C,C,0,Lyrics,Low,1,0.04093026,0.01526768,0.01032062,0.30918063,0.28136054,0.22522547,0.03865071,0.02835681,0.01731860,0.10080424,0.14530628,0.06393145,0.95906974,0.98473228,0.98967940,0.03060965,0.03060966,1.67805845,6.19453677,95.89341588,1500,62,6,28,21,117
238,26,q239_270070,2,BDCA,D,D,0,Lyrics,Low,1,0.03789984,0.00929660,0.01001167,0.31761614,0.30392488,0.24574802,0.04124176,0.04030952,0.01428286,0.11050235,0.13857358,0.04924508,0.96210014,0.99070341,0.98998832,0.02788817,0.02788817,1.42662080,4.91876808,98.88344270,1500,62,6,28,21,117
239,27,q240_1163315,0,CDAB,C,C,0,Genre and Style,Medium,1,0.04312877,0.01754145,0.00877718,0.30456528,0.27376015,0.19331957,0.05470188,0.02737126,0.02745928,0.07417359,0.12443692,0.07592921,0.95687125,0.98245857,0.99122284,0.03435158,0.03435159,3.12848430,8.65074884,112.93176823,1500,62,18,23,21,124
239,28,q240_1163315,1,DACB,B,B,0,Genre and Style,Medium,1,0.03553943,0.00852646,0.00871005,0.31446971,0.26282139,0.23047480,0.05302459,0.05599275,0.02316572,0.10165453,0.17637954,0.06364862,0.96446058,0.99147349,0.99128991,0.02682938,0.02682933,2.65965248,7.30748890,113.80984734,1500,62,18,23,21,124
239,29,q240_1163315,2,ADCB,A,A,0,Genre and Style,Medium,1,0.03783191,0.00898690,0.00804127,0.31994108,0.27029076,0.22322428,0.05684995,0.05669510,0.02531772,0.09306904,0.16253513,0.05956917,0.96216807,0.99101313,0.99195871,0.02979064,0.02979064,3.14847109,7.40792716,123.35840664,1500,62,18,23,21,124
240,30,q241_1163315,0,CDBA,D,D,0,Metre and Rhythm,Medium,1,0.03760339,0.00908218,0.00756366,0.32331983,0.30018093,0.24402314,0.05451499,0.03346484,0.01616954,0.09532595,0.14975154,0.06952519,0.96239659,0.99091782,0.99243631,0.03003973,0.03003972,2.13779399,9.19200799,131.21117507,1500,62,12,22,21,117
240,31,q241_1163315,1,ABCD,A,A,0,Metre and Rhythm,Medium,1,0.03760018,0.01053573,0.00939483,0.32610327,0.28714861,0.23442765,0.05432621,0.03404725,0.02052471,0.09473265,0.16568657,0.06633975,0.96239980,0.98946423,0.99060516,0.02820535,0.02820535,2.18468093,7.06130057,105.44147369,1500,62,12,22,21,117
240,32,q241_1163315,2,DABC,B,B,0,Metre and Rhythm,Medium,1,0.03606226,0.00992861,0.00862178,0.31801757,0.27942262,0.24612275,0.05012776,0.03300255,0.01787898,0.10398723,0.18004471,0.06612433,0.96393773,0.99007139,0.99137825,0.02744048,0.02744052,2.07369873,7.66945082,114.98532127,1500,62,12,22,21,117
241,33,q242_1163315,0,CDBA,D,B,3,Metre and Rhythm,Medium,0,0.03654876,0.01155586,0.00970441,0.31541357,0.25781191,0.25289546,0.05830133,0.05934930,0.02298030,0.09223098,0.15119798,0.05876038,0.96345130,0.98844414,0.99029560,0.02684435,0.02684431,2.36802733,6.05502020,102.04597613,1500,62,18,18,21,119
241,34,q242_1163315,1,CDAB,C,B,3,Metre and Rhythm,Medium,0,0.03657009,0.01156236,0.00965946,0.31582424,0.25574573,0.24890321,0.05839975,0.05945184,0.02312558,0.09216840,0.15179104,0.05903874,0.96342993,0.98843762,0.99034056,0.02691063,0.02691064,2.39408590,6.11201271,102.52545840,1500,62,18,18,21,119
241,35,q242_1163315,2,CADB,B,C,3,Metre and Rhythm,Medium,0,0.04318299,0.02081705,0.01164824,0.31415243,0.27438120,0.20209535,0.05497145,0.02084106,0.03669056,0.06506167,0.09094903,0.08688387,0.95681704,0.97918290,0.98835174,0.03153475,0.03153470,3.14987961,7.45896753,84.84985609,1500,62,18,18,21,119
242,36,q243_78733,0,DBCA,D,D,0,Melody,High,1,0.03756666,0.00917885,0.00981616,0.31254574,0.31261498,0.25376391,0.04759230,0.04629976,0.01375658,0.11335071,0.13934537,0.05203195,0.96243332,0.99082116,0.99018385,0.02775050,0.02775053,1.40142164,5.30064330,100.87285467,1500,62,8,28,21,119
242,37,q243_78733,1,DCAB,C,C,0,Melody,High,1,0.04240549,0.01975221,0.01246996,0.30539565,0.29540524,0.21550625,0.04246343,0.01845158,0.02375768,0.09561921,0.09863756,0.08252223,0.95759450,0.98024779,0.98753006,0.02993553,0.02993555,1.90519289,6.61768239,79.19272151,1500,62,8,28,21,119
242,38,q243_78733,2,BDCA,D,D,0,Melody,High,1,0.03720116,0.00909683,0.01003952,0.31219178,0.31141207,0.25078680,0.04768624,0.04625459,0.01460383,0.11422596,0.14047617,0.05657986,0.96279886,0.99090316,0.98996047,0.02716164,0.02716161,1.45463385,5.63571057,98.60630779,1500,62,8,28,21,119
243,39,q244_78733,0,CADB,B,D,1,Instrumentation,Medium,0,0.03810009,0.00941849,0.00872407,0.32638583,0.28524774,0.26387306,0.05410074,0.05607768,0.01757167,0.08621503,0.13588260,0.05427981,0.96189994,0.99058150,0.99127589,0.02937602,0.02937595,2.01415922,6.22184398,113.62537773,1500,62,10,15,21,108
243,40,q244_78733,1,BACD,B,A,1,Instrumentation,Medium,0,0.03767662,0.01023596,0.00929597,0.32648414,0.28130731,0.23837154,0.05465909,0.04931232,0.02203557,0.08640508,0.14548439,0.06222928,0.96232344,0.98976409,0.99070400,0.02838064,0.02838055,2.37044186,6.69421792,106.57343613,1500,62,10,15,21,108
243,41,q244_78733,2,ACDB,A,D,1,Instrumentation,Medium,0,0.03783907,0.00907460,0.00853829,0.32533107,0.28735406,0.26411979,0.05412027,0.05240757,0.01685968,0.08678834,0.13865354,0.05544665,0.96216088,0.99092539,0.99146167,0.02930079,0.02930079,1.97459799,6.49388396,116.11950513,1500,62,10,15,21,108
244,42,q245_78733,0,ADCB,A,A,0,Harmony,High,1,0.03678980,0.00978772,0.01070554,0.31400600,0.28168610,0.22773961,0.05303691,0.04535341,0.02211973,0.10906133,0.16129557,0.06555789,0.96321019,0.99021223,0.98929446,0.02608425,0.02608427,2.06619343,6.12373219,92.40953822,1500,62,13,29,21,125
244,43,q245_78733,1,ADBC,A,C,1,Harmony,High,0,0.04070446,0.01660518,0.01147237,0.30667198,0.28071542,0.23173275,0.04843017,0.02838216,0.02008483,0.09188876,0.13864624,0.05516076,0.95929556,0.98339474,0.98852767,0.02923209,0.02923211,1.75071244,4.80813824,86.16591735,1500,62,13,29,21,125
244,44,q245_78733,2,BADC,B,B,0,Harmony,High,1,0.03519646,0.00930158,0.01029819,0.31207173,0.26835427,0.23557558,0.04649676,0.04643642,0.02178068,0.11529556,0.17716312,0.05998694,0.96480356,0.99069839,0.98970185,0.02489827,0.02489829,2.11500005,5.82499675,96.10442367,1500,62,13,29,21,125
245,45,q246_785425,0,DBAC,C,C,0,Melody,High,1,0.04245208,0.01894374,0.01293254,0.31729923,0.25879692,0.22109635,0.05013173,0.02970763,0.02457782,0.07781990,0.14424968,0.06696105,0.95754799,0.98105621,0.98706745,0.02951954,0.02951947,1.90046343,5.17771853,76.32432888,1500,62,9,23,21,115
245,46,q246_785425,1,ADCB,A,D,1,Melody,High,0,0.03837704,0.01022496,0.01081422,0.32382027,0.27230213,0.24841783,0.05561034,0.05655643,0.02083305,0.09311085,0.15003027,0.05626021,0.96162296,0.98977502,0.98918583,0.02756282,0.02756287,1.92644924,5.20242849,91.47083408,1500,62,9,23,21,115
245,47,q246_785425,2,DCAB,C,C,0,Melody,High,1,0.04255415,0.01898173,0.01329865,0.31795651,0.25883238,0.22180330,0.04958896,0.03046761,0.02549567,0.07771740,0.14299263,0.06305223,0.95744581,0.98101820,0.98670137,0.02925551,0.02925556,1.91716260,4.74125216,74.19562774,1500,62,9,23,21,115
246,48,q247_785425,0,BACD,B,D,3,Historical and Cultural Context,Medium,0,0.04037052,0.01010460,0.01035490,0.32996072,0.27537869,0.24432669,0.04411641,0.04372314,0.01969257,0.08850265,0.14718283,0.05265579,0.95962950,0.98989536,0.98964509,0.03001561,0.03001559,1.90176279,5.08510611,95.57259674,1500,62,9,18,21,110
246,49,q247_785425,1,DACB,B,A,3,Historical and Cultural Context,Medium,0,0.03791474,0.01092475,0.01064671,0.32956195,0.26264219,0.22715138,0.04739370,0.04677245,0.02478837,0.08915942,0.15727727,0.06225163,0.96208524,0.98907531,0.98935327,0.02726803,0.02726803,2.32826609,5.84703063,92.92573495,1500,62,9,18,21,110
246,50,q247_785425,2,DABC,B,A,3,Historical and Cultural Context,Medium,0,0.03812578,0.01078745,0.01070497,0.32881630,0.26191442,0.22619002,0.04728146,0.04652493,0.02487824,0.08916063,0.15791620,0.06266542,0.96187422,0.98921254,0.98929507,0.02742081,0.02742084,2.32398993,5.85386248,92.41456145,1500,62,9,18,21,110
247,51,q248_785425,0,CABD,B,B,0,Musical Texture,Medium,1,0.04130199,0.00988547,0.00896409,0.29920331,0.25600213,0.23559225,0.03531152,0.02985354,0.01262286,0.12262238,0.20099211,0.07997775,0.95869801,0.99011454,0.99103598,0.03233790,0.03233797,1.40815940,8.92201841,110.55627018,1500,61,10,40,21,132
247,52,q248_785425,1,CDBA,D,A,2,Musical Texture,Medium,0,0.04097274,0.00985051,0.00891391,0.30897099,0.28817969,0.24436443,0.04036428,0.03059966,0.01342440,0.11073077,0.16968347,0.06586327,0.95902722,0.99014952,0.99108610,0.03205883,0.03205889,1.50600583,7.38881885,111.18420801,1500,62,10,39,21,132
247,53,q248_785425,2,DBAC,C,C,0,Musical Texture,Medium,1,0.04736165,0.02124639,0.01297272,0.29400090,0.27781117,0.19884852,0.04045389,0.01368754,0.01540012,0.08968506,0.12326821,0.09869885,0.95263835,0.97875357,0.98702729,0.03438893,0.03438894,1.18711540,7.60818354,76.08482539,1500,61,10,40,21,132
248,54,q249_6730,0,ADCB,A,B,3,Lyrics,Low,0,0.03664813,0.01209869,0.01046957,0.32902037,0.27667744,0.25345168,0.04041858,0.03710737,0.01820569,0.09269312,0.15352299,0.04771855,0.96335184,0.98790131,0.98953044,0.02617856,0.02617859,1.73891551,4.55783309,94.51492198,1500,62,8,15,21,106
248,55,q249_6730,1,DBAC,C,C,0,Lyrics,Low,1,0.04250226,0.01940544,0.01078510,0.32049522,0.28594228,0.23342549,0.04258569,0.02377794,0.01829223,0.07191563,0.11996455,0.05324030,0.95749776,0.98059451,0.98921489,0.03171715,0.03171713,1.69606411,4.93646603,91.72047455,1500,62,8,15,21,106
248,56,q249_6730,2,ABDC,A,B,1,Lyrics,Low,0,0.03680120,0.01249914,0.01076346,0.32793840,0.27121475,0.25146025,0.04042798,0.03810254,0.01885159,0.09325219,0.15645834,0.05278502,0.96319879,0.98750090,0.98923655,0.02603774,0.02603776,1.75144340,4.90409388,91.90692266,1500,62,8,15,21,106
249,57,q250_6730,0,BACD,B,B,0,Harmony,High,1,0.03542566,0.00992041,0.00948249,0.31738277,0.26445208,0.24444884,0.05493141,0.03630369,0.02071278,0.09999198,0.17543403,0.06537020,0.96457436,0.99007963,0.99051754,0.02594317,0.02594318,2.18431785,6.89377698,104.45748549,1500,62,12,25,21,120
249,58,q250_6730,1,ADCB,A,D,1,Harmony,High,0,0.03748849,0.00882132,0.00891101,0.32017461,0.29182971,0.25168334,0.06028000,0.03928868,0.01791017,0.09455588,0.14970964,0.05814417,0.96251152,0.99117871,0.99108896,0.02857748,0.02857744,2.00989278,6.52498159,111.22072687,1500,62,12,25,21,120
249,59,q250_6730,2,CBDA,D,B,1,Harmony,High,0,0.03580107,0.01041215,0.00998969,0.31698791,0.26372584,0.24507485,0.05547423,0.03665836,0.02033208,0.09958394,0.17459077,0.06539601,0.96419891,0.98958783,0.99001034,0.02581138,0.02581142,2.03530597,6.54634886,99.10318958,1500,62,12,25,21,120
250,60,q251_6730,0,ACDB,A,D,1,Lyrics,Low,0,0.03788214,0.00937052,0.00920405,0.32051552,0.30002210,0.25270925,0.05347113,0.03608443,0.02028159,0.09528803,0.15374814,0.05702665,0.96211785,0.99062949,0.99079597,0.02867808,0.02867812,2.20354997,6.19581921,107.64779624,1500,62,12,21,21,116
250,61,q251_6730,1,BDAC,C,C,0,Lyrics,Low,1,0.04157125,0.01853186,0.01139256,0.31589676,0.28896125,0.22723003,0.05313682,0.02196617,0.02395869,0.07572245,0.12887813,0.06852630,0.95842867,0.98146817,0.98860748,0.03017869,0.03017881,2.10301134,6.01500254,86.77655886,1500,62,12,21,21,116
250,62,q251_6730,2,CADB,B,D,1,Lyrics,Low,0,0.03765366,0.00933873,0.00893435,0.32097186,0.29531089,0.24659200,0.05349872,0.03613960,0.02102797,0.09545320,0.15348775,0.05648060,0.96234637,0.99066126,0.99106567,0.02871931,0.02871930,2.35360982,6.32173641,110.92756458,1500,62,12,21,21,116
251,63,q252_231013,0,CDAB,C,C,0,Genre and Style,Low,1,0.04059309,0.01402512,0.00808356,0.32305575,0.27232881,0.21143209,0.04380256,0.03675584,0.01868551,0.08244547,0.13803337,0.06594581,0.95940685,0.98597493,0.99191644,0.03250953,0.03250959,2.31154355,8.15801305,122.70782268,1500,62,11,17,21,111
251,64,q252_231013,1,DACB,B,B,0,Genre and Style,Low,1,0.03585222,0.01032803,0.00834595,0.32416014,0.26304847,0.22568830,0.04267708,0.05192229,0.01831679,0.09688849,0.15165960,0.05964073,0.96414777,0.98967195,0.99165410,0.02750627,0.02750632,2.19469193,7.14606813,118.81858767,1500,62,11,17,21,111
251,65,q252_231013,2,ADBC,A,A,0,Genre and Style,Low,1,0.03642243,0.00972768,0.00848315,0.32729349,0.27552158,0.21685726,0.04861081,0.05049341,0.01919039,0.08813733,0.14334963,0.05983529,0.96357761,0.99027229,0.99151690,0.02793928,0.02793928,2.26217652,7.05342564,116.88070068,1500,62,11,17,21,111
252,66,q253_231013,0,DACB,B,B,0,Instrumentation,Low,1,0.03574780,0.01046424,0.01017877,0.33171389,0.25949662,0.26263692,0.03923707,0.06122563,0.02032107,0.09480537,0.15039698,0.04863964,0.96425217,0.98953568,0.98982127,0.02556903,0.02556910,1.99641644,4.77853731,97.24368892,1500,62,7,16,21,106
252,67,q253_231013,1,DCAB,C,C,0,Instrumentation,Low,1,0.04148985,0.01708784,0.01057467,0.32856380,0.27622437,0.23711500,0.03620746,0.03784686,0.02391949,0.07487866,0.11986479,0.05198837,0.95851014,0.98291214,0.98942529,0.03091518,0.03091515,2.26196059,4.91631062,93.56557736,1500,62,7,16,21,106
252,68,q253_231013,2,BDAC,C,C,0,Instrumentation,Low,1,0.04190751,0.01778451,0.01034522,0.32636869,0.27030756,0.23186069,0.03675089,0.03800248,0.02383849,0.07419346,0.12570007,0.05629902,0.95809246,0.98221545,0.98965476,0.03156229,0.03156230,2.30430107,5.44203341,95.66302785,1500,62,7,16,21,106
253,69,q254_231013,0,ADBC,A,A,0,Mood and Expression,Low,1,0.03688147,0.00993499,0.00874356,0.31922657,0.27056153,0.24036507,0.06086972,0.05775761,0.02923458,0.08950012,0.15458201,0.05993939,0.96311857,0.99006498,0.99125642,0.02813791,0.02813785,3.34355640,6.85526221,113.36990457,1500,62,15,17,21,115
253,70,q254_231013,1,DABC,B,B,0,Mood and Expression,Low,1,0.03651282,0.01014396,0.00879835,0.31586808,0.26248453,0.24416486,0.05669614,0.05578444,0.02709611,0.09637917,0.16338454,0.06082494,0.96348719,0.98985607,0.99120165,0.02771447,0.02771446,3.07968143,6.91322246,112.65769857,1500,62,15,17,21,115
253,71,q254_231013,2,ABCD,A,A,0,Mood and Expression,Low,1,0.03689235,0.01011842,0.00937645,0.32005401,0.27443529,0.23869416,0.06103239,0.05847665,0.02976291,0.08842530,0.14774398,0.06068062,0.96310762,0.98988159,0.99062355,0.02751590,0.02751593,3.17421915,6.47159688,105.65014681,1500,62,15,17,21,115
254,72,q255_266919,0,CBAD,C,B,1,Sound Texture,Low,0,0.03709345,0.01000112,0.00751665,0.31993387,0.27538554,0.25779759,0.04934017,0.04903800,0.02252835,0.09708282,0.16969789,0.06409332,0.96290659,0.98999884,0.99248336,0.02957681,0.02957678,2.99712753,8.52684891,132.03803685,1500,62,11,15,21,109
254,73,q255_266919,1,ABDC,A,B,1,Sound Texture,Low,0,0.03677202,0.01069983,0.00756737,0.32004642,0.27339637,0.25831174,0.04945917,0.04933244,0.02344860,0.09746219,0.16738228,0.07171053,0.96322799,0.98930015,0.99243264,0.02920465,0.02920465,3.09864492,9.47628001,131.14628450,1500,62,11,15,21,109
254,74,q255_266919,2,ABCD,A,B,1,Sound Texture,Low,0,0.03701998,0.01062161,0.00736946,0.32014437,0.27432414,0.26020896,0.04934811,0.04932876,0.02414759,0.09687277,0.16644249,0.06843699,0.96298002,0.98937836,0.99263052,0.02965052,0.02965050,3.27671127,9.28656776,134.69515682,1500,62,11,15,21,109
255,75,q256_266919,0,CBDA,D,C,3,Melody,High,0,0.04203727,0.01942974,0.00941561,0.31163566,0.26976447,0.23547977,0.05218669,0.02517828,0.01632253,0.07759257,0.14179560,0.06583278,0.95796273,0.98057026,0.99058441,0.03262166,0.03262168,1.73356093,6.99187580,105.20660540,1500,62,10,22,21,115
255,76,q256_266919,1,DBCA,D,D,0,Melody,High,1,0.03875677,0.00966321,0.01028270,0.32044301,0.29993227,0.25807127,0.05363346,0.04212436,0.01562338,0.09385124,0.13885182,0.05160108,0.96124316,0.99033682,0.98971730,0.02847406,0.02847414,1.51938407,5.01823966,96.25067864,1500,62,10,22,21,115
255,77,q256_266919,2,DABC,B,B,0,Melody,High,1,0.03599373,0.01097735,0.01014292,0.31755342,0.26241266,0.24910077,0.05043981,0.04060406,0.01493529,0.09835599,0.17055925,0.05232300,0.96400630,0.98902266,0.98985712,0.02585080,0.02585082,1.47248418,5.15857199,97.59091077,1500,62,10,22,21,115
256,78,q257_266919,0,CABD,B,B,0,Genre and Style,Medium,1,0.03760574,0.01038844,0.00962540,0.32173863,0.25157850,0.23264172,0.04354510,0.05321968,0.02426443,0.09596493,0.18252456,0.07029753,0.96239424,0.98961153,0.99037463,0.02798034,0.02798038,2.52087630,7.30333985,102.89184223,1500,62,10,18,21,111
256,79,q257_266919,1,DCAB,C,C,0,Genre and Style,Medium,1,0.04193877,0.01603689,0.00894743,0.31738327,0.27091843,0.22073437,0.04367508,0.03989053,0.02408048,0.08191457,0.15289483,0.07204785,0.95806124,0.98396312,0.99105255,0.03299134,0.03299131,2.69133077,8.05235528,110.76398030,1500,62,10,18,21,111
256,80,q257_266919,2,BCAD,C,C,0,Genre and Style,Medium,1,0.04216682,0.01569984,0.00922483,0.31859910,0.26361300,0.21971172,0.04464892,0.04069780,0.02361015,0.08053590,0.15767923,0.07439649,0.95783313,0.98430015,0.99077518,0.03294200,0.03294205,2.55941471,8.06481215,107.40313170,1500,62,10,18,21,111
257,81,q258_349850,0,DABC,B,B,0,Historical and Cultural Context,Low,1,0.03668918,0.00981395,0.00773307,0.32613179,0.26235300,0.23852831,0.04281208,0.03827890,0.01729583,0.09694928,0.17491143,0.07817313,0.96331085,0.99018611,0.99226694,0.02895611,0.02895609,2.23660539,10.10893398,128.31468757,1500,62,8,17,21,108
257,82,q258_349850,1,ACBD,A,C,1,Historical and Cultural Context,Low,0,0.04117513,0.01501118,0.00845566,0.32088215,0.27328409,0.21944098,0.04658600,0.02988674,0.01690775,0.08035282,0.14705954,0.08105828,0.95882488,0.98498879,0.99154434,0.03271948,0.03271946,1.99957814,9.58627790,117.26401352,1500,62,8,17,21,108
257,83,q258_349850,2,CDAB,C,C,0,Historical and Cultural Context,Low,1,0.04121938,0.01423720,0.00785240,0.31926565,0.27278795,0.21971007,0.04674522,0.02996548,0.01728124,0.08348631,0.15216070,0.07988779,0.95878063,0.98576280,0.99214759,0.03336697,0.03336696,2.20075758,10.17367362,126.34953786,1500,62,8,17,21,108
258,84,q259_349850,0,ACBD,A,A,0,Sound Texture,Medium,1,0.03947438,0.01065778,0.01033363,0.29694792,0.28987047,0.22022763,0.04394670,0.03983423,0.01729852,0.12989262,0.16281058,0.08065562,0.96052562,0.98934221,0.98966638,0.02914075,0.02914076,1.67400240,7.80515864,95.77141362,1500,62,12,50,21,145
258,85,q259_349850,1,DCBA,D,D,0,Sound Texture,Medium,1,0.03972816,0.00857004,0.00997496,0.30446380,0.31270199,0.23689160,0.04251651,0.03765768,0.01461764,0.12741502,0.14670990,0.06441870,0.96027179,0.99142993,0.99002504,0.02975320,0.02975326,1.46543426,6.45804223,99.25105405,1500,62,12,50,21,145
258,86,q259_349850,2,DBAC,C,C,0,Sound Texture,Medium,1,0.04319865,0.01528248,0.01019484,0.28599662,0.27791623,0.21359445,0.04506733,0.02865186,0.01702040,0.12079461,0.15956941,0.07965084,0.95680141,0.98471753,0.98980513,0.03300381,0.03300372,1.66951167,7.81285848,97.08883838,1500,62,12,50,21,145
259,87,q260_349850,0,BCDA,D,D,0,Melody,Medium,1,0.03819484,0.00872893,0.00824191,0.31000762,0.29228102,0.24878993,0.05290687,0.06189048,0.01936702,0.10517496,0.13767076,0.05711513,0.96180512,0.99127109,0.99175811,0.02995293,0.02995299,2.34982153,6.92984154,120.33109842,1500,62,13,30,21,126
259,88,q260_349850,1,BADC,B,B,0,Melody,Medium,1,0.03505317,0.01028540,0.00807533,0.30842272,0.25879279,0.24818767,0.05078236,0.05853892,0.02087064,0.10882884,0.17701043,0.06947026,0.96494683,0.98971455,0.99192471,0.02697784,0.02697788,2.58449419,8.60277742,122.83396422,1500,62,13,30,21,126
259,89,q260_349850,2,DBAC,C,C,0,Melody,Medium,1,0.04276063,0.02112398,0.01088286,0.30426752,0.27252735,0.20879838,0.05038429,0.02578799,0.02359365,0.07956696,0.11158417,0.07833092,0.95723939,0.97887611,0.98911714,0.03187777,0.03187775,2.16796418,7.19764147,90.88761439,1500,62,13,30,21,126
260,90,q261_924963,0,DACB,B,B,0,Mood and Expression,Low,1,0.03806127,0.01117017,0.00874491,0.31986479,0.26780044,0.25206706,0.04761592,0.04570522,0.02199664,0.09501982,0.16203309,0.06430339,0.96193875,0.98882981,0.99125503,0.02931636,0.02931628,2.51536443,7.35323675,113.35222670,1500,62,10,18,21,111
260,91,q261_924963,1,ABCD,A,A,0,Mood and Expression,Low,1,0.03877178,0.01083629,0.00872313,0.32279218,0.28210050,0.24353096,0.05211585,0.04459545,0.02373817,0.08916299,0.15131463,0.06671307,0.96122819,0.98916372,0.99127690,0.03004865,0.03004871,2.72128948,7.64783306,113.63769885,1500,62,10,18,21,111
260,92,q261_924963,2,DBAC,C,B,1,Mood and Expression,Low,0,0.03818092,0.01058045,0.00860336,0.31979627,0.27120421,0.24858962,0.04783110,0.04565104,0.02222840,0.09577178,0.16347610,0.06642416,0.96181907,0.98941957,0.99139662,0.02957756,0.02957755,2.58368789,7.72072187,115.23364389,1500,62,10,18,21,111
261,93,q262_924963,0,ABDC,A,C,3,Mood and Expression,Medium,0,0.04415135,0.01958755,0.00861526,0.31151752,0.28556101,0.22475494,0.03791443,0.02840288,0.01831274,0.08946859,0.11684341,0.06642039,0.95584864,0.98041243,0.99138469,0.03553608,0.03553605,2.12561629,7.70962042,115.07308401,1500,62,9,26,21,118
261,94,q262_924963,1,DCBA,D,A,3,Mood and Expression,Medium,0,0.03765809,0.01056543,0.00805525,0.31746420,0.28020700,0.24964725,0.04329997,0.05433793,0.01731020,0.11028724,0.16031336,0.06116367,0.96234195,0.98943458,0.99194483,0.02960284,0.02960287,2.14893327,7.59301833,123.14263920,1500,62,9,26,21,118
261,95,q262_924963,2,BDCA,D,B,3,Mood and Expression,Medium,0,0.03712629,0.00977727,0.00810367,0.31428080,0.25790255,0.25285894,0.03685427,0.05699004,0.01645986,0.11570376,0.17868218,0.06459565,0.96287375,0.99022274,0.99189636,0.02902262,0.02902261,2.03116062,7.97115996,122.40088213,1500,62,9,26,21,118
262,96,q263_924963,0,BDCA,D,B,3,Genre and Style,Medium,0,0.03694358,0.01019128,0.00908784,0.32049183,0.24460022,0.25683608,0.04627432,0.06907050,0.02032686,0.09398097,0.17048200,0.05544996,0.96305644,0.98980870,0.99091215,0.02785573,0.02785572,2.23670927,6.10155277,109.03710788,1500,62,11,19,21,113
262,97,q263_924963,1,CABD,B,D,3,Genre and Style,Medium,0,0.03827859,0.00896137,0.00905391,0.32621584,0.26825104,0.24756244,0.04885405,0.07062177,0.01798374,0.09218077,0.14383885,0.04929255,0.96172140,0.99103862,0.99094612,0.02922468,0.02922472,1.98629551,5.44433755,109.44950813,1500,62,11,19,21,113
262,98,q263_924963,2,DBAC,C,A,3,Genre and Style,Medium,0,0.03756009,0.01041388,0.00731635,0.32512715,0.26645193,0.23906622,0.05082485,0.06532086,0.02026717,0.08880042,0.15367369,0.05381818,0.96243991,0.98958608,0.99268359,0.03024374,0.03024368,2.77011919,7.35587342,135.68008464,1500,62,11,19,21,113
263,99,q264_1138775,0,ADBC,A,A,0,Genre and Style,Low,1,0.03788760,0.01053881,0.00755106,0.32334321,0.26627049,0.23199228,0.05307947,0.06575909,0.02167816,0.08786172,0.14803017,0.06700355,0.96211235,0.98946118,0.99244890,0.03033654,0.03033656,2.87087718,8.87339663,131.43174105,1500,62,11,17,21,111
