sample_id,category,difficulty,macro_family,correct_baseline,target_letter,prob_original_target,prob_original_correct,baseline_above_chance,feature_source,n_positive_available,minimal_sufficient_k,minimal_necessary_k,auc_sufficiency,auc_necessity
q319_307395,Metre and Rhythm,High,percettiva,True,A,0.44057749667001017,0.44057749667001017,True,MI_balanced,16,4.0,1.0,1.607027848861794,1.5498606572263312
q319_307395,Metre and Rhythm,High,percettiva,True,A,0.44057749667001017,0.44057749667001017,True,UC_audio,7,1.0,,1.958254790567733,0.017904967829470163
q319_307395,Metre and Rhythm,High,percettiva,True,A,0.44057749667001017,0.44057749667001017,True,UC_text,7,6.0,1.0,1.2504768188730457,1.399362048609065
q31_644172,Melody,Medium,analitica,False,D,0.538961635596677,0.08265244375761682,True,MI,20,2.0,4.0,0.9605933178494261,0.5869515660068573
q31_644172,Melody,Medium,analitica,False,D,0.538961635596677,0.08265244375761682,True,MI_balanced,20,1.0,2.0,1.1619074652526427,0.9119440001083675
q31_644172,Melody,Medium,analitica,False,D,0.538961635596677,0.08265244375761682,True,UC_audio,7,1.0,,1.1072014808750388,-0.11719746290066008
q31_644172,Melody,Medium,analitica,False,D,0.538961635596677,0.08265244375761682,True,UC_text,9,1.0,2.0,0.6455668340683819,0.7742153443265051
q320_307395,Genre and Style,High,knowledge,True,A,0.6353369370588254,0.6353369370588254,True,MI,13,1.0,2.0,1.297390824405258,0.508460008528728
q320_307395,Genre and Style,High,knowledge,True,A,0.6353369370588254,0.6353369370588254,True,MI_balanced,13,1.0,1.0,1.5375166332314059,0.44071050685323826
q320_307395,Genre and Style,High,knowledge,True,A,0.6353369370588254,0.6353369370588254,True,UC_audio,4,4.0,,1.2430824844779946,-0.06319698904215293
q320_307395,Genre and Style,High,knowledge,True,A,0.6353369370588254,0.6353369370588254,True,UC_text,2,1.0,1.0,0.7944168369797604,0.8971925191088777
q32_644172,Harmony,Low,analitica,True,A,0.8580402198639994,0.8580402198639994,True,MI,20,11.0,7.0,0.34317123712858844,0.5732645384832815
q32_644172,Harmony,Low,analitica,True,A,0.8580402198639994,0.8580402198639994,True,MI_balanced,20,6.0,4.0,0.6783852308563073,0.24154134146479844
q32_644172,Harmony,Low,analitica,True,A,0.8580402198639994,0.8580402198639994,True,UC_audio,7,4.0,,0.5318237844500533,-0.026996218039837167
q32_644172,Harmony,Low,analitica,True,A,0.8580402198639994,0.8580402198639994,True,UC_text,4,1.0,3.0,0.9118289403401645,0.48906055200256626
q33_644172,Metre and Rhythm,Medium,percettiva,True,A,0.9727681437444863,0.9727681437444863,True,MI,20,1.0,16.0,0.40363395141128927,0.19211577301128754
q33_644172,Metre and Rhythm,Medium,percettiva,True,A,0.9727681437444863,0.9727681437444863,True,MI_balanced,20,5.0,4.0,0.6113091633568184,0.5694528934538021
q33_644172,Metre and Rhythm,Medium,percettiva,True,A,0.9727681437444863,0.9727681437444863,True,UC_audio,6,1.0,,0.879718183676624,0.004598104155978136
q33_644172,Metre and Rhythm,Medium,percettiva,True,A,0.9727681437444863,0.9727681437444863,True,UC_text,8,1.0,5.0,0.9454537423993575,0.2510726905345589
q34_355486,Musical Texture,Medium,percettiva,True,A,0.7464909508314338,0.7464909508314338,True,MI,17,1.0,4.0,-0.02791911104983725,0.5206784594828501
q34_355486,Musical Texture,Medium,percettiva,True,A,0.7464909508314338,0.7464909508314338,True,MI_balanced,17,7.0,2.0,0.71794789669111,0.951395417600614
q34_355486,Musical Texture,Medium,percettiva,True,A,0.7464909508314338,0.7464909508314338,True,UC_audio,11,1.0,,0.9939932261144013,-0.018016466414317547
q34_355486,Musical Texture,Medium,percettiva,True,A,0.7464909508314338,0.7464909508314338,True,UC_text,6,5.0,2.0,0.7294115490972739,1.2657940615012984
q35_355486,Melody,High,analitica,True,A,0.4995552929630382,0.4995552929630382,True,MI,12,9.0,5.0,0.7293344795516921,0.7726889616644083
q35_355486,Melody,High,analitica,True,A,0.4995552929630382,0.4995552929630382,True,MI_balanced,12,6.0,3.0,1.0001482243470836,1.0184605834424922
q35_355486,Melody,High,analitica,True,A,0.4995552929630382,0.4995552929630382,True,UC_audio,10,5.0,,0.7004655300848566,-0.19732377906365203
q35_355486,Melody,High,analitica,True,A,0.4995552929630382,0.4995552929630382,True,UC_text,6,2.0,4.0,1.160073552279588,0.6658665987770934
q36_355486,Harmony,High,analitica,True,A,0.8895152141340282,0.8895152141340282,True,MI,14,1.0,,0.8220528154880057,0.038933668041408
q36_355486,Harmony,High,analitica,True,A,0.8895152141340282,0.8895152141340282,True,MI_balanced,14,1.0,,0.8755945469723476,0.050398196553717106
q36_355486,Harmony,High,analitica,True,A,0.8895152141340282,0.8895152141340282,True,UC_audio,11,1.0,,0.9727710553069094,-0.03788978576825628
q36_355486,Harmony,High,analitica,True,A,0.8895152141340282,0.8895152141340282,True,UC_text,5,1.0,,1.0345584458108905,0.33498587134450347
q37_337998,Instrumentation,Medium,percettiva,False,C,0.9139764930513371,0.04550421014616744,True,MI,14,,,0.05252784742736203,0.06093402569974422
q37_337998,Instrumentation,Medium,percettiva,False,C,0.9139764930513371,0.04550421014616744,True,MI_balanced,14,,,0.08318311998539858,0.04971903090480997
q37_337998,Instrumentation,Medium,percettiva,False,C,0.9139764930513371,0.04550421014616744,True,UC_audio,8,6.0,6.0,0.7341489315847148,0.4989328494599415
q37_337998,Instrumentation,Medium,percettiva,False,C,0.9139764930513371,0.04550421014616744,True,UC_text,4,1.0,,1.0066775729543347,0.04584566577532763
q38_337998,Performance,Low,analitica,True,A,0.5954389874499406,0.5954389874499406,True,MI,13,10.0,2.0,0.22712328320746206,0.9095167715859624
q38_337998,Performance,Low,analitica,True,A,0.5954389874499406,0.5954389874499406,True,MI_balanced,13,8.0,1.0,0.40078793735178747,1.023798698199875
q38_337998,Performance,Low,analitica,True,A,0.5954389874499406,0.5954389874499406,True,UC_audio,9,1.0,,1.090996754455927,-0.14188757684479167
q38_337998,Performance,Low,analitica,True,A,0.5954389874499406,0.5954389874499406,True,UC_text,9,3.0,1.0,1.1180631023879206,1.061526132027276
q39_337998,Instrumentation,Low,percettiva,True,A,0.974825459464703,0.974825459464703,True,MI,13,3.0,,0.6792217159448644,0.16216511020479624
q39_337998,Instrumentation,Low,percettiva,True,A,0.974825459464703,0.974825459464703,True,MI_balanced,13,3.0,,0.7733228303616069,0.19333656289288523
q39_337998,Instrumentation,Low,percettiva,True,A,0.974825459464703,0.974825459464703,True,UC_audio,10,4.0,,0.7510857811124902,0.011607385412422814
q39_337998,Instrumentation,Low,percettiva,True,A,0.974825459464703,0.974825459464703,True,UC_text,4,1.0,,1.0102568807792123,0.20132291305566063
q3_1204663,Metre and Rhythm,Low,percettiva,True,A,0.9864321482475515,0.9864321482475515,True,MI,22,1.0,,0.45970169288939794,0.18820233877015935
q3_1204663,Metre and Rhythm,Low,percettiva,True,A,0.9864321482475515,0.9864321482475515,True,MI_balanced,22,3.0,,0.6998162338563355,0.284289507280788
q3_1204663,Metre and Rhythm,Low,percettiva,True,A,0.9864321482475515,0.9864321482475515,True,UC_audio,11,1.0,,0.9324777087955634,0.06010521028116717
q3_1204663,Metre and Rhythm,Low,percettiva,True,A,0.9864321482475515,0.9864321482475515,True,UC_text,7,1.0,,0.9707977832787162,0.31656149735890166
q40_457120,Genre and Style,Medium,knowledge,True,A,0.5945729986177098,0.5945729986177098,True,MI,17,7.0,8.0,0.4016882621613998,0.11700882789873142
q40_457120,Genre and Style,Medium,knowledge,True,A,0.5945729986177098,0.5945729986177098,True,MI_balanced,17,4.0,5.0,0.561689166402447,0.4010468771477092
q40_457120,Genre and Style,Medium,knowledge,True,A,0.5945729986177098,0.5945729986177098,True,UC_audio,9,2.0,9.0,0.44524535834796136,0.3905155902494163
q40_457120,Genre and Style,Medium,knowledge,True,A,0.5945729986177098,0.5945729986177098,True,UC_text,7,1.0,6.0,0.9469005545804307,0.6644717598989061
q41_457120,Instrumentation,Medium,percettiva,False,B,0.5964005923872137,0.21940351664172533,True,MI,17,6.0,1.0,0.9397457128793267,-0.07179946271026784
q41_457120,Instrumentation,Medium,percettiva,False,B,0.5964005923872137,0.21940351664172533,True,MI_balanced,17,3.0,,1.2353058968974568,-0.0805306825224038
q41_457120,Instrumentation,Medium,percettiva,False,B,0.5964005923872137,0.21940351664172533,True,UC_audio,8,2.0,6.0,0.9685944787942159,0.4790580387889305
q41_457120,Instrumentation,Medium,percettiva,False,B,0.5964005923872137,0.21940351664172533,True,UC_text,6,1.0,,1.136369374838871,-0.40302113140324247
q42_457120,Mood and Expression,Low,knowledge,True,A,0.8731634961261597,0.8731634961261597,True,MI,15,1.0,9.0,1.03430037152789,0.2782317798340943
q42_457120,Mood and Expression,Low,knowledge,True,A,0.8731634961261597,0.8731634961261597,True,MI_balanced,15,1.0,4.0,1.0369613598342786,0.18123933388290023
q42_457120,Mood and Expression,Low,knowledge,True,A,0.8731634961261597,0.8731634961261597,True,UC_audio,11,2.0,,0.9130789371676241,0.10778047774317302
q42_457120,Mood and Expression,Low,knowledge,True,A,0.8731634961261597,0.8731634961261597,True,UC_text,6,1.0,2.0,1.05191560997024,0.2961089137801229
q43_1235672,Harmony,Medium,analitica,True,A,0.7466485276062774,0.7466485276062774,True,MI,20,1.0,2.0,0.8836122467850243,0.6621260520316906
q43_1235672,Harmony,Medium,analitica,True,A,0.7466485276062774,0.7466485276062774,True,MI_balanced,20,1.0,1.0,0.9294455747769684,1.033299441644329
q43_1235672,Harmony,Medium,analitica,True,A,0.7466485276062774,0.7466485276062774,True,UC_audio,4,1.0,,0.8091189524114756,0.07706286458139423
q43_1235672,Harmony,Medium,analitica,True,A,0.7466485276062774,0.7466485276062774,True,UC_text,8,1.0,1.0,1.3989957114854916,1.1303067997477796
q44_1235672,Structure,Medium,analitica,True,A,0.5487090962888929,0.5487090962888929,True,MI,9,1.0,8.0,1.1497566924049427,0.43358186300946916
q44_1235672,Structure,Medium,analitica,True,A,0.5487090962888929,0.5487090962888929,True,MI_balanced,9,2.0,2.0,1.0793223855306024,1.066568394964452
q44_1235672,Structure,Medium,analitica,True,A,0.5487090962888929,0.5487090962888929,True,UC_audio,7,1.0,,2.0380505897393935,-0.34170522800099684
q44_1235672,Structure,Medium,analitica,True,A,0.5487090962888929,0.5487090962888929,True,UC_text,4,3.0,1.0,1.045793916264022,1.663706637443682
q45_1235672,Historical and Cultural Context,Low,knowledge,True,A,0.9429900014699126,0.9429900014699126,True,MI,16,1.0,8.0,0.5506592407444469,0.5476297917226471
q45_1235672,Historical and Cultural Context,Low,knowledge,True,A,0.9429900014699126,0.9429900014699126,True,MI_balanced,16,3.0,3.0,0.6181632176941257,0.8691198822063193
q45_1235672,Historical and Cultural Context,Low,knowledge,True,A,0.9429900014699126,0.9429900014699126,True,UC_audio,4,1.0,,1.0227006155192073,0.03634417093653894
q45_1235672,Historical and Cultural Context,Low,knowledge,True,A,0.9429900014699126,0.9429900014699126,True,UC_text,8,1.0,3.0,0.9803791760770442,0.39499229648724904
q46_510027,Performance,Medium,analitica,False,B,0.49250050863519385,0.16496700651215684,True,MI,20,1.0,10.0,0.8574952010705299,0.5818415698748663
q46_510027,Performance,Medium,analitica,False,B,0.49250050863519385,0.16496700651215684,True,MI_balanced,20,2.0,5.0,0.8483862067887284,0.685677534705771
q46_510027,Performance,Medium,analitica,False,B,0.49250050863519385,0.16496700651215684,True,UC_audio,11,1.0,,0.7556990203607372,0.12434089716614474
q46_510027,Performance,Medium,analitica,False,B,0.49250050863519385,0.16496700651215684,True,UC_text,6,1.0,2.0,1.1024125522672523,0.8474578576756623
q47_510027,Musical Texture,Low,percettiva,False,D,0.7165730413360913,0.19286301767337552,True,MI,9,1.0,2.0,0.3232692950450099,0.8970856771120449
q47_510027,Musical Texture,Low,percettiva,False,D,0.7165730413360913,0.19286301767337552,True,MI_balanced,9,,1.0,0.31576876804941645,0.9186406221668282
q47_510027,Musical Texture,Low,percettiva,False,D,0.7165730413360913,0.19286301767337552,True,UC_audio,3,1.0,,0.801104338997216,0.08140275878039338
q47_510027,Musical Texture,Low,percettiva,False,D,0.7165730413360913,0.19286301767337552,True,UC_text,5,1.0,2.0,1.183040240629977,0.74507145578371
q48_510027,Structure,Medium,analitica,False,B,0.6928278314966331,0.1364258889280911,True,MI,11,1.0,,0.7999945918604958,-0.10539958401596392
q48_510027,Structure,Medium,analitica,False,B,0.6928278314966331,0.1364258889280911,True,MI_balanced,11,1.0,,0.605118510104927,-0.25467067653022046
q48_510027,Structure,Medium,analitica,False,B,0.6928278314966331,0.1364258889280911,True,UC_audio,9,1.0,,1.1682540102148018,-0.030894351747694296
q48_510027,Structure,Medium,analitica,False,B,0.6928278314966331,0.1364258889280911,True,UC_text,5,1.0,3.0,1.3782257919824237,0.6636031665102288
q49_1149194,Sound Texture,Low,percettiva,True,A,0.480060833802595,0.480060833802595,True,MI,15,9.0,10.0,0.5596666227318824,-0.06839844964014159
q49_1149194,Sound Texture,Low,percettiva,True,A,0.480060833802595,0.480060833802595,True,MI_balanced,15,6.0,7.0,1.356832484155364,0.3421833790376199
q49_1149194,Sound Texture,Low,percettiva,True,A,0.480060833802595,0.480060833802595,True,UC_audio,4,,,-0.7010849617553507,-0.6280564274711579
q49_1149194,Sound Texture,Low,percettiva,True,A,0.480060833802595,0.480060833802595,True,UC_text,5,1.0,,1.587403307407413,0.1981608154166901
q4_196219,Musical Texture,Medium,percettiva,True,A,0.9085891836769958,0.9085891836769958,True,MI,18,,7.0,0.005666404987491728,0.5851080003626089
q4_196219,Musical Texture,Medium,percettiva,True,A,0.9085891836769958,0.9085891836769958,True,MI_balanced,18,9.0,5.0,0.5115394518305244,0.616819018007645
q4_196219,Musical Texture,Medium,percettiva,True,A,0.9085891836769958,0.9085891836769958,True,UC_audio,11,,,0.2803068569101575,0.003732728270082421
q4_196219,Musical Texture,Medium,percettiva,True,A,0.9085891836769958,0.9085891836769958,True,UC_text,10,1.0,4.0,0.8426138215815615,0.7367626858965551
q50_1149194,Functional Context,Low,knowledge,True,A,0.651889564128793,0.651889564128793,True,MI,15,2.0,2.0,1.217668548241238,0.8371565727726644
q50_1149194,Functional Context,Low,knowledge,True,A,0.651889564128793,0.651889564128793,True,MI_balanced,15,2.0,1.0,1.4907860446006218,0.7317349533266636
q50_1149194,Functional Context,Low,knowledge,True,A,0.651889564128793,0.651889564128793,True,UC_audio,2,1.0,,1.3719054075621375,-0.030304822047454497
q50_1149194,Functional Context,Low,knowledge,True,A,0.651889564128793,0.651889564128793,True,UC_text,6,3.0,2.0,0.8141431042171167,1.20920754524638
q51_1149194,Mood and Expression,Low,knowledge,False,B,0.8937984302204834,0.03927076230130312,True,MI,18,1.0,15.0,0.14552129310232723,0.42134929246660147
q51_1149194,Mood and Expression,Low,knowledge,False,B,0.8937984302204834,0.03927076230130312,True,MI_balanced,18,,2.0,0.3238743381071082,0.8160509563349655
q51_1149194,Mood and Expression,Low,knowledge,False,B,0.8937984302204834,0.03927076230130312,True,UC_audio,4,1.0,,1.0203419480272768,-0.017983649527469784
q51_1149194,Mood and Expression,Low,knowledge,False,B,0.8937984302204834,0.03927076230130312,True,UC_text,8,2.0,3.0,0.7157468906389387,0.6625404365670274
q52_1107251,Melody,Low,analitica,True,A,0.839133765788027,0.839133765788027,True,MI,12,1.0,,0.7614070980166993,0.2333515199289137
q52_1107251,Melody,Low,analitica,True,A,0.839133765788027,0.839133765788027,True,MI_balanced,12,1.0,,0.7181909095443689,0.2859844189512165
q52_1107251,Melody,Low,analitica,True,A,0.839133765788027,0.839133765788027,True,UC_audio,8,1.0,,0.9698551486303747,0.05211167899755365
q52_1107251,Melody,Low,analitica,True,A,0.839133765788027,0.839133765788027,True,UC_text,2,1.0,,1.1227130654373,0.34230210966343805
q53_1107251,Lyrics,Low,knowledge,True,A,0.6032820801401093,0.6032820801401093,True,MI,14,2.0,3.0,1.3884782095206794,0.9940683063299107
q53_1107251,Lyrics,Low,knowledge,True,A,0.6032820801401093,0.6032820801401093,True,MI_balanced,14,2.0,3.0,1.6197109824384108,0.9450264134004119
q53_1107251,Lyrics,Low,knowledge,True,A,0.6032820801401093,0.6032820801401093,True,UC_audio,8,5.0,,0.10526884557568206,-0.48876051251666514
q53_1107251,Lyrics,Low,knowledge,True,A,0.6032820801401093,0.6032820801401093,True,UC_text,8,3.0,3.0,1.4609641932088218,1.1909416329405325
q54_1107251,Mood and Expression,Low,knowledge,True,A,0.914219612538522,0.914219612538522,True,MI,19,15.0,2.0,-0.06543201646302073,0.7967970611357287
q54_1107251,Mood and Expression,Low,knowledge,True,A,0.914219612538522,0.914219612538522,True,MI_balanced,19,8.0,1.0,0.38278269821936967,0.9577993080483524
q54_1107251,Mood and Expression,Low,knowledge,True,A,0.914219612538522,0.914219612538522,True,UC_audio,10,4.0,,0.6875688761140218,0.05649902765263195
q54_1107251,Mood and Expression,Low,knowledge,True,A,0.914219612538522,0.914219612538522,True,UC_text,8,3.0,4.0,0.8560428530798011,0.37890311896284434
q55_189585,Harmony,High,analitica,False,C,0.4347759564177044,0.15994513588172446,True,MI,18,1.0,1.0,1.138167166818198,1.291042540528077
q55_189585,Harmony,High,analitica,False,C,0.4347759564177044,0.15994513588172446,True,MI_balanced,18,1.0,1.0,1.0272373434496578,1.004749421102756
q55_189585,Harmony,High,analitica,False,C,0.4347759564177044,0.15994513588172446,True,UC_audio,4,1.0,,1.5618013201152923,-0.07510094551331058
q55_189585,Harmony,High,analitica,False,C,0.4347759564177044,0.15994513588172446,True,UC_text,4,1.0,1.0,2.3797414641232484,1.8263441048184812
q56_189585,Harmony,High,analitica,True,A,0.5254535836550316,0.5254535836550316,True,MI,18,1.0,2.0,1.024244092784002,1.1429297868854509
q56_189585,Harmony,High,analitica,True,A,0.5254535836550316,0.5254535836550316,True,MI_balanced,18,2.0,1.0,1.5998633444548211,1.4131266461409124
q56_189585,Harmony,High,analitica,True,A,0.5254535836550316,0.5254535836550316,True,UC_audio,7,1.0,,0.8217879842722806,-0.009925915372371853
q56_189585,Harmony,High,analitica,True,A,0.5254535836550316,0.5254535836550316,True,UC_text,4,1.0,1.0,1.521423635153058,1.5404845708498607
q57_189585,Genre and Style,Low,knowledge,True,A,0.9775919635141282,0.9775919635141282,True,MI,20,,3.0,0.010848090118200142,0.8037588974897321
q57_189585,Genre and Style,Low,knowledge,True,A,0.9775919635141282,0.9775919635141282,True,MI_balanced,20,10.0,2.0,0.30006086038304774,0.8493061122743292
q57_189585,Genre and Style,Low,knowledge,True,A,0.9775919635141282,0.9775919635141282,True,UC_audio,11,1.0,,0.8796916876184955,0.028414537525863107
q57_189585,Genre and Style,Low,knowledge,True,A,0.9775919635141282,0.9775919635141282,True,UC_text,3,1.0,,0.975465805790247,0.1533446364598625
q58_170946,Historical and Cultural Context,Low,knowledge,False,D,0.6271841606045976,0.28714583269951094,True,MI,14,1.0,,1.515141505064198,-0.018730530744992438
q58_170946,Historical and Cultural Context,Low,knowledge,False,D,0.6271841606045976,0.28714583269951094,True,MI_balanced,14,1.0,,1.6263173655811372,0.2784395650797032
q58_170946,Historical and Cultural Context,Low,knowledge,False,D,0.6271841606045976,0.28714583269951094,True,UC_audio,4,1.0,,1.4195182932645836,0.0210230650703806
q58_170946,Historical and Cultural Context,Low,knowledge,False,D,0.6271841606045976,0.28714583269951094,True,UC_text,7,1.0,2.0,1.2580234456340023,0.285088068243757
q59_170946,Sound Texture,Low,percettiva,True,A,0.8705001699782732,0.8705001699782732,True,MI,19,,2.0,-0.24591422046660752,1.1243139735333
q59_170946,Sound Texture,Low,percettiva,True,A,0.8705001699782732,0.8705001699782732,True,MI_balanced,19,8.0,1.0,0.3201915714296401,1.1555063722877168
q59_170946,Sound Texture,Low,percettiva,True,A,0.8705001699782732,0.8705001699782732,True,UC_audio,12,8.0,,0.30942568696222533,0.014658409118345329
q59_170946,Sound Texture,Low,percettiva,True,A,0.8705001699782732,0.8705001699782732,True,UC_text,7,7.0,1.0,0.6031852262696795,1.2328117281885296
q5_196219,Performance,Low,analitica,True,A,0.9300847566365308,0.9300847566365308,True,MI,20,9.0,4.0,0.45245522797244025,0.8291253553581824
q5_196219,Performance,Low,analitica,True,A,0.9300847566365308,0.9300847566365308,True,MI_balanced,20,6.0,2.0,0.6290662384677865,1.0527581161603004
q5_196219,Performance,Low,analitica,True,A,0.9300847566365308,0.9300847566365308,True,UC_audio,12,2.0,,0.8459752982101095,0.006240083115602881
q5_196219,Performance,Low,analitica,True,A,0.9300847566365308,0.9300847566365308,True,UC_text,6,1.0,,0.9059737048668397,0.3642024296519365
q60_170946,Instrumentation,Low,percettiva,True,A,0.7734033486803229,0.7734033486803229,True,MI,20,9.0,2.0,0.2811646553202888,1.111490468016811
q60_170946,Instrumentation,Low,percettiva,True,A,0.7734033486803229,0.7734033486803229,True,MI_balanced,20,5.0,1.0,0.7668986052326203,1.0917804210227058
q60_170946,Instrumentation,Low,percettiva,True,A,0.7734033486803229,0.7734033486803229,True,UC_audio,16,2.0,6.0,0.4154780644723601,0.6934025070431932
q60_170946,Instrumentation,Low,percettiva,True,A,0.7734033486803229,0.7734033486803229,True,UC_text,7,2.0,1.0,0.8828121289038556,0.8755270173982992
q61_1278743,Genre and Style,Medium,knowledge,False,C,0.7303345053702823,0.12300840123006516,True,MI,18,1.0,5.0,0.6964517893423651,0.7066136925692891
q61_1278743,Genre and Style,Medium,knowledge,False,C,0.7303345053702823,0.12300840123006516,True,MI_balanced,18,3.0,3.0,0.7510737344934701,0.915491085715924
q61_1278743,Genre and Style,Medium,knowledge,False,C,0.7303345053702823,0.12300840123006516,True,UC_audio,9,1.0,,1.0064510468299102,0.20278217008276517
q61_1278743,Genre and Style,Medium,knowledge,False,C,0.7303345053702823,0.12300840123006516,True,UC_text,8,3.0,3.0,0.7339513127461113,0.9207643491798473
q62_1278743,Genre and Style,Low,knowledge,True,A,0.5457449294935884,0.5457449294935884,True,MI,18,,16.0,-0.34475410284906316,-0.48034487217404903
q62_1278743,Genre and Style,Low,knowledge,True,A,0.5457449294935884,0.5457449294935884,True,MI_balanced,18,6.0,5.0,0.33898275362481095,0.7237500554604553
q62_1278743,Genre and Style,Low,knowledge,True,A,0.5457449294935884,0.5457449294935884,True,UC_audio,8,2.0,,0.18197461236483078,-0.08544642424578752
q62_1278743,Genre and Style,Low,knowledge,True,A,0.5457449294935884,0.5457449294935884,True,UC_text,8,6.0,3.0,1.0879595119160754,0.8765740813507278
q63_1278743,Sound Texture,Low,percettiva,False,B,0.6794177125933102,0.23480047860924866,True,MI,11,9.0,,0.1465881206998425,-0.32960487574041536
q63_1278743,Sound Texture,Low,percettiva,False,B,0.6794177125933102,0.23480047860924866,True,MI_balanced,11,6.0,,0.3580635613950902,-0.39585692866000743
q63_1278743,Sound Texture,Low,percettiva,False,B,0.6794177125933102,0.23480047860924866,True,UC_audio,6,,,-0.35541462709569566,-0.116773564706151
q63_1278743,Sound Texture,Low,percettiva,False,B,0.6794177125933102,0.23480047860924866,True,UC_text,2,1.0,,1.4021180213020437,0.2914187322924111
q64_261271,Harmony,High,analitica,False,B,0.7269822668015379,0.06976636975133123,True,MI,16,1.0,2.0,0.14978566700790666,0.8410065583732045
q64_261271,Harmony,High,analitica,False,B,0.7269822668015379,0.06976636975133123,True,MI_balanced,16,,1.0,0.03626564818010343,1.0663098679136418
q64_261271,Harmony,High,analitica,False,B,0.7269822668015379,0.06976636975133123,True,UC_audio,7,1.0,,0.9536781212831991,0.08807279489872394
q64_261271,Harmony,High,analitica,False,B,0.7269822668015379,0.06976636975133123,True,UC_text,5,4.0,1.0,0.45341150509751516,1.269700186239457
q65_261271,Genre and Style,Low,knowledge,False,D,0.8346563863864791,0.15929695898094082,True,MI,9,1.0,,0.38092907948849414,-0.001957094440946647
q65_261271,Genre and Style,Low,knowledge,False,D,0.8346563863864791,0.15929695898094082,True,MI_balanced,9,,,0.1745037389668139,0.009393665624769723
q65_261271,Genre and Style,Low,knowledge,False,D,0.8346563863864791,0.15929695898094082,True,UC_audio,7,1.0,,0.4822337162490386,-0.04037367868406419
q65_261271,Genre and Style,Low,knowledge,False,D,0.8346563863864791,0.15929695898094082,True,UC_text,7,1.0,,1.012122113990528,0.012092652986200133
q66_261271,Functional Context,Low,knowledge,True,A,0.7414374845223148,0.7414374845223148,True,MI,21,16.0,4.0,-0.17245137061368013,0.5860806915786458
q66_261271,Functional Context,Low,knowledge,True,A,0.7414374845223148,0.7414374845223148,True,MI_balanced,21,7.0,2.0,0.3493652976414577,0.8054563294167429
q66_261271,Functional Context,Low,knowledge,True,A,0.7414374845223148,0.7414374845223148,True,UC_audio,9,,,0.08822939193385901,0.25338109046865187
q66_261271,Functional Context,Low,knowledge,True,A,0.7414374845223148,0.7414374845223148,True,UC_text,6,2.0,2.0,1.0017331374685814,0.9560970504809256
q67_1051201,Mood and Expression,Low,knowledge,False,C,0.4001346626396633,0.18901023122328664,True,MI,14,1.0,2.0,0.165877757695026,-0.8192785460777124
q67_1051201,Mood and Expression,Low,knowledge,False,C,0.4001346626396633,0.18901023122328664,True,MI_balanced,14,7.0,1.0,0.4667244383251384,-0.831429740347603
q67_1051201,Mood and Expression,Low,knowledge,False,C,0.4001346626396633,0.18901023122328664,True,UC_audio,13,3.0,,0.5447913050636682,-0.16044985000713588
q67_1051201,Mood and Expression,Low,knowledge,False,C,0.4001346626396633,0.18901023122328664,True,UC_text,5,4.0,1.0,1.4522774541774637,0.9777544703275388
q68_1051201,Mood and Expression,Low,knowledge,False,D,0.6240951085411857,0.27694052564991073,True,MI,12,,2.0,-0.3687183547239101,0.9168536651245957
q68_1051201,Mood and Expression,Low,knowledge,False,D,0.6240951085411857,0.27694052564991073,True,MI_balanced,12,,1.0,-0.4860751101056572,1.0283346853382962
q68_1051201,Mood and Expression,Low,knowledge,False,D,0.6240951085411857,0.27694052564991073,True,UC_audio,7,,,-0.5674661174328036,-0.013336844648598462
q68_1051201,Mood and Expression,Low,knowledge,False,D,0.6240951085411857,0.27694052564991073,True,UC_text,4,1.0,2.0,0.8412937346159756,0.8801518042859817
q69_1051201,Performance,Low,analitica,False,C,0.49018996674344023,0.02222111589405314,True,MI,12,1.0,,-0.12568720770244451,0.02328398081112281
q69_1051201,Performance,Low,analitica,False,C,0.49018996674344023,0.02222111589405314,True,MI_balanced,12,,,-0.09884015887911848,-0.0005675891242203579
q69_1051201,Performance,Low,analitica,False,C,0.49018996674344023,0.02222111589405314,True,UC_audio,7,1.0,,0.9118970823573042,-0.10764061576709903
q69_1051201,Performance,Low,analitica,False,C,0.49018996674344023,0.02222111589405314,True,UC_text,7,1.0,5.0,2.08052278307973,0.3574294811638243
q6_196219,Melody,Medium,analitica,True,A,0.34924682616641345,0.34924682616641345,True,MI,14,9.0,2.0,0.18380745477455987,1.5457882510744667
q6_196219,Melody,Medium,analitica,True,A,0.34924682616641345,0.34924682616641345,True,MI_balanced,14,6.0,1.0,0.45141814207082803,1.9132389140185362
q6_196219,Melody,Medium,analitica,True,A,0.34924682616641345,0.34924682616641345,True,UC_audio,11,1.0,,0.01413910920133052,-0.7625647605484122
q6_196219,Melody,Medium,analitica,True,A,0.34924682616641345,0.34924682616641345,True,UC_text,1,1.0,1.0,0.544241047293833,2.56761332160277
q70_1247308,Metre and Rhythm,Low,percettiva,False,B,0.9149720829964036,0.06628035538538243,True,MI,15,1.0,,0.4093003039929096,0.055498356120918656
q70_1247308,Metre and Rhythm,Low,percettiva,False,B,0.9149720829964036,0.06628035538538243,True,MI_balanced,15,1.0,,0.29873225237910744,0.10599910925401247
q70_1247308,Metre and Rhythm,Low,percettiva,False,B,0.9149720829964036,0.06628035538538243,True,UC_audio,13,1.0,,0.4774168818116581,0.058988186171517146
