sample_idx,evaluation_idx,identifier,option_permutation_idx,option_order,correct_answer,predicted_answer,predicted_option_source_index,main_category,difficulty,is_correct,audio_early,audio_middle,audio_late,instruction_early,instruction_middle,instruction_late,question_early,question_middle,question_late,options_early,options_middle,options_late,text_early,text_middle,text_late,audio_drop_early_to_late,text_gain_early_to_late,late_question_audio_ratio,late_options_audio_ratio,late_text_audio_ratio,n_audio_tokens,n_instruction_tokens,n_question_tokens,n_options_tokens,n_other_text_tokens,n_query_text_tokens
252,66,q253_231013,0,DACB,B,B,0,Instrumentation,Low,1,0.08130136,0.02035233,0.01382818,0.31946172,0.26337890,0.27156157,0.03778204,0.07001397,0.02212341,0.08928092,0.16226548,0.05215482,0.91869864,0.97964762,0.98617177,0.06747317,0.06747313,1.59987809,3.77163202,71.31607487,1500,62,7,16,21,106
252,67,q253_231013,1,DCAB,C,C,0,Instrumentation,Low,1,0.08827993,0.03489065,0.02906997,0.31684287,0.26846381,0.18912953,0.02948752,0.01924030,0.03043063,0.05659717,0.07812782,0.08371276,0.91172008,0.96510936,0.97093004,0.05920995,0.05920996,1.04680613,2.87969877,33.39975823,1500,62,7,16,21,106
252,68,q253_231013,2,BDAC,C,C,0,Instrumentation,Low,1,0.09036939,0.03600232,0.02969472,0.31468759,0.26380885,0.18291462,0.02989496,0.01954097,0.02954781,0.05562351,0.08073402,0.08850636,0.90963060,0.96399765,0.97030528,0.06067468,0.06067468,0.99505266,2.98054217,32.67602296,1500,62,7,16,21,106
253,69,q254_231013,0,ADBC,A,A,0,Mood and Expression,Low,1,0.06993991,0.01802679,0.01478670,0.31376338,0.27804238,0.24278972,0.05923626,0.05630146,0.02682423,0.08586562,0.15859984,0.06457856,0.93006009,0.98197325,0.98521332,0.05515321,0.05515322,1.81407835,4.36734107,66.62834708,1500,62,15,17,21,115
253,70,q254_231013,1,DABC,B,B,0,Mood and Expression,Low,1,0.07473111,0.01819019,0.01519355,0.30539145,0.26712562,0.24025287,0.05430920,0.05478182,0.02622768,0.09369808,0.16969857,0.06567133,0.92526895,0.98180983,0.98480644,0.05953756,0.05953748,1.72623866,4.32231776,64.81742323,1500,62,15,17,21,115
253,71,q254_231013,2,ABCD,A,A,0,Mood and Expression,Low,1,0.06994295,0.01836247,0.01537413,0.31504055,0.28182007,0.24115765,0.05945268,0.05706209,0.02842636,0.08474126,0.15214036,0.06404353,0.93005704,0.98163753,0.98462588,0.05456882,0.05456884,1.84897310,4.16566840,64.04432565,1500,62,15,17,21,115
254,72,q255_266919,0,CBAD,C,B,1,Sound Texture,Low,0,0.04950822,0.01577048,0.01602274,0.31610290,0.28065279,0.25720478,0.04916922,0.04898945,0.02250179,0.09606547,0.17073918,0.06632033,0.95049182,0.98422953,0.98397727,0.03348549,0.03348544,1.40436598,4.13913830,61.41130870,1500,62,11,15,21,109
254,73,q255_266919,1,ABDC,A,B,1,Sound Texture,Low,0,0.04937856,0.01652371,0.01648969,0.31647994,0.27831365,0.25590151,0.04943115,0.04886981,0.02173666,0.09660516,0.16729004,0.07248845,0.95062147,0.98347626,0.98351034,0.03288887,0.03288887,1.31819726,4.39598749,59.64397276,1500,62,11,15,21,109
254,74,q255_266919,2,ABCD,A,B,1,Sound Texture,Low,0,0.04991297,0.01640663,0.01630276,0.31677760,0.27940456,0.25727957,0.04898956,0.04923936,0.02196953,0.09571205,0.16714723,0.06827016,0.95008705,0.98359334,0.98369724,0.03361021,0.03361019,1.34759583,4.18764417,60.33930160,1500,62,11,15,21,109
255,75,q256_266919,0,CBDA,D,D,0,Melody,High,1,0.05238227,0.01771176,0.02120386,0.31670609,0.29216288,0.25238785,0.05356203,0.04438218,0.01548538,0.09389252,0.14330371,0.05819675,0.94761776,0.98228825,0.97879613,0.03117841,0.03117837,0.73030928,2.74462960,46.16121703,1500,62,10,22,21,115
255,76,q256_266919,1,DBCA,D,D,0,Melody,High,1,0.05230794,0.01820286,0.02281284,0.31682246,0.29620663,0.25649977,0.05361201,0.04417711,0.01576822,0.09224673,0.13839781,0.05254259,0.94769209,0.98179712,0.97718718,0.02949510,0.02949510,0.69119921,2.30320220,42.83495718,1500,62,10,22,21,115
255,77,q256_266919,2,DABC,B,B,0,Melody,High,1,0.04842008,0.01872294,0.02382195,0.31568133,0.25735665,0.24256010,0.05032957,0.04300268,0.01488148,0.09744577,0.17435049,0.05403264,0.95157991,0.98127704,0.97617803,0.02459813,0.02459813,0.62469620,2.26818663,40.97808389,1500,62,10,22,21,115
256,78,q257_266919,0,CABD,B,B,0,Genre and Style,Medium,1,0.05054924,0.01664295,0.02000071,0.31942045,0.25295480,0.23216023,0.04419299,0.05147101,0.02467607,0.09675571,0.18294700,0.07024481,0.94945075,0.98335700,0.97999928,0.03054853,0.03054853,1.23375961,3.51211567,48.99822154,1500,62,10,18,21,111
256,79,q257_266919,1,DCAB,C,C,0,Genre and Style,Medium,1,0.05875693,0.02449015,0.01698316,0.31136531,0.26965504,0.21901206,0.04273545,0.03755856,0.02441116,0.07943857,0.15660817,0.07624412,0.94124302,0.97550984,0.98301682,0.04177378,0.04177380,1.43737454,4.48939619,57.88186727,1500,62,10,18,21,111
256,80,q257_266919,2,BCAD,C,C,0,Genre and Style,Medium,1,0.05901595,0.02397735,0.01828357,0.31269652,0.26577501,0.21697923,0.04326191,0.03801455,0.02288611,0.07812452,0.15894332,0.07695264,0.94098404,0.97602266,0.98171645,0.04073238,0.04073240,1.25173074,4.20884092,53.69391280,1500,62,10,18,21,111
257,81,q258_349850,0,DABC,B,B,0,Historical and Cultural Context,Low,1,0.06152751,0.01925348,0.01720916,0.31945408,0.26034972,0.24147032,0.04206176,0.04158248,0.01722601,0.09380188,0.18390423,0.07487847,0.93847253,0.98074654,0.98279082,0.04431835,0.04431830,1.00097902,4.35108172,57.10857910,1500,62,8,17,21,108
257,82,q258_349850,1,ACBD,A,B,2,Historical and Cultural Context,Low,0,0.06276016,0.02008426,0.01621883,0.31881944,0.26673727,0.23706398,0.04220147,0.04145222,0.01550103,0.09335469,0.17890063,0.06881075,0.93723980,0.97991578,0.98378116,0.04654133,0.04654137,0.95574293,4.24264665,60.65673847,1500,62,8,17,21,108
257,83,q258_349850,2,CDAB,C,C,0,Historical and Cultural Context,Low,1,0.06937152,0.02698336,0.01814670,0.31030480,0.26422852,0.22337315,0.04592613,0.03356675,0.01891747,0.07840401,0.16183763,0.07560641,0.93062845,0.97301663,0.98185330,0.05122482,0.05122484,1.04247407,4.16639976,54.10643497,1500,62,8,17,21,108
258,84,q259_349850,0,ACBD,A,A,0,Sound Texture,Medium,1,0.05551211,0.02516202,0.02621266,0.29512508,0.27982984,0.22701003,0.04437600,0.04181659,0.01672648,0.12653394,0.17220986,0.08218276,0.94448787,0.97483795,0.97378735,0.02929945,0.02929948,0.63810700,3.13523178,37.14950800,1500,62,12,50,21,145
258,85,q259_349850,1,DCBA,D,D,0,Sound Texture,Medium,1,0.05727763,0.02086085,0.02947083,0.30016471,0.30926083,0.24096850,0.04222023,0.03888167,0.01494453,0.12460765,0.15278953,0.07061505,0.94272231,0.97913915,0.97052919,0.02780680,0.02780688,0.50709564,2.39610028,32.93186243,1500,62,12,50,21,145
258,86,q259_349850,2,DBAC,C,C,0,Sound Texture,Medium,1,0.06271864,0.03394938,0.02792916,0.28084684,0.26755574,0.21464803,0.04277021,0.03074827,0.01693839,0.11530052,0.16886768,0.08612823,0.93728132,0.96605064,0.97207080,0.03478948,0.03478948,0.60647674,3.08381032,34.80487136,1500,62,12,50,21,145
259,87,q260_349850,0,BCDA,D,D,0,Melody,Medium,1,0.07041485,0.02087932,0.01871208,0.30225029,0.29574530,0.25681447,0.05271803,0.06419503,0.02038495,0.10038254,0.14280214,0.05894592,0.92958513,0.97912066,0.98128791,0.05170276,0.05170278,1.08940033,3.15015239,52.44139990,1500,62,13,30,21,126
259,88,q260_349850,1,BADC,B,C,3,Melody,Medium,0,0.07723982,0.03570620,0.02963618,0.29641506,0.27006098,0.21828509,0.04705743,0.02786053,0.02190638,0.07200696,0.11961909,0.07636539,0.92276014,0.96429379,0.97036382,0.04760363,0.04760368,0.73917683,2.57676184,32.74253501,1500,62,13,30,21,126
259,89,q260_349850,2,DBAC,C,C,0,Melody,Medium,1,0.07842713,0.03619680,0.02523824,0.29555682,0.27075475,0.21936487,0.04659638,0.02635314,0.02318031,0.07176743,0.11600070,0.07637066,0.92157284,0.96380320,0.97476179,0.05318889,0.05318895,0.91845982,3.02599019,38.62241895,1500,62,13,30,21,126
260,90,q261_924963,0,DACB,B,B,0,Mood and Expression,Low,1,0.04403488,0.01982444,0.02178850,0.31789032,0.26417173,0.24558463,0.04725312,0.04523618,0.02130180,0.09419268,0.16341931,0.06614015,0.95596509,0.98017560,0.97821155,0.02224638,0.02224646,0.97766249,3.03555315,44.89577120,1500,62,10,18,21,111
260,91,q261_924963,1,ABCD,A,A,0,Mood and Expression,Low,1,0.04351272,0.02020882,0.02021642,0.31961358,0.27751823,0.24192279,0.05142937,0.04297012,0.02253105,0.08927502,0.15204838,0.06416169,0.95648727,0.97979122,0.97978357,0.02329630,0.02329630,1.11449271,3.17374194,48.46474572,1500,62,10,18,21,111
260,92,q261_924963,2,DBAC,C,C,0,Mood and Expression,Low,1,0.05177476,0.02951787,0.02191952,0.31183082,0.27952424,0.22687855,0.04512287,0.03115934,0.02137126,0.07632772,0.13718492,0.06937139,0.94822523,0.97048216,0.97808048,0.02985524,0.02985525,0.97498800,3.16482322,44.62144511,1500,62,10,18,21,111
261,93,q262_924963,0,ABDC,A,C,3,Mood and Expression,Medium,0,0.05299126,0.03307269,0.02286953,0.30803364,0.27777594,0.21945345,0.03650697,0.02969889,0.01889624,0.08850973,0.11918741,0.06196374,0.94700878,0.96692735,0.97713053,0.03012173,0.03012176,0.82626262,2.70944546,42.72631079,1500,62,9,26,21,118
261,94,q262_924963,1,DCBA,D,A,3,Mood and Expression,Medium,0,0.04121988,0.02149482,0.02288435,0.31701025,0.27521824,0.24712735,0.04421385,0.05542221,0.01910303,0.11020942,0.16537855,0.05689704,0.95878013,0.97850516,0.97711561,0.01833553,0.01833548,0.83476371,2.48628553,42.69797569,1500,62,9,26,21,118
261,95,q262_924963,2,BDCA,D,B,3,Mood and Expression,Medium,0,0.04093955,0.02004784,0.02292128,0.31289937,0.25474471,0.24747921,0.03798618,0.05817008,0.01854944,0.11633578,0.17923494,0.06102978,0.95906045,0.97995218,0.97707873,0.01801828,0.01801828,0.80926723,2.66258210,42.62758790,1500,62,9,26,21,118
262,96,q263_924963,0,BDCA,D,B,3,Genre and Style,Medium,0,0.04211620,0.01612918,0.02112250,0.31847191,0.24011606,0.25024001,0.04663183,0.06790596,0.01951162,0.09417871,0.17259420,0.05753493,0.95788380,0.98387082,0.97887753,0.02099370,0.02099372,0.92373613,2.72386935,46.34288457,1500,62,11,19,21,113
262,97,q263_924963,1,CABD,B,B,0,Genre and Style,Medium,1,0.04179459,0.01636722,0.01969664,0.32090550,0.24556591,0.24570515,0.04641227,0.06683010,0.01751549,0.09449731,0.16969970,0.05115280,0.95820549,0.98363280,0.98030339,0.02209795,0.02209790,0.88926284,2.59703236,49.77009220,1500,62,11,19,21,113
262,98,q263_924963,2,DBAC,C,C,0,Genre and Style,Medium,1,0.05171216,0.03276961,0.02066187,0.31325208,0.26294168,0.19694044,0.04371255,0.02838721,0.02092313,0.06661394,0.10206795,0.06246222,0.94828787,0.96723038,0.97933820,0.03105029,0.03105033,1.01264448,3.02306687,47.39832850,1500,62,11,19,21,113
263,99,q264_1138775,0,ADBC,A,A,0,Genre and Style,Low,1,0.06663924,0.02007380,0.01168699,0.31639704,0.27012464,0.24791258,0.05335095,0.06613757,0.01928157,0.08351126,0.15653585,0.05970429,0.93336070,0.97992622,0.98831305,0.05495225,0.05495234,1.64983225,5.10861390,84.56526920,1500,62,11,17,21,111
263,100,q264_1138775,1,ABCD,A,A,0,Genre and Style,Low,1,0.06695912,0.02004505,0.01217654,0.31605088,0.26964027,0.25183743,0.05328610,0.06672636,0.01965560,0.08306508,0.15815482,0.05412350,0.93304089,0.97995501,0.98782347,0.05478258,0.05478258,1.61421903,4.44489940,81.12512943,1500,62,11,17,21,111
263,101,q264_1138775,2,BCDA,D,D,0,Genre and Style,Low,1,0.07217104,0.02009802,0.01467124,0.31684648,0.28023139,0.26146145,0.05062120,0.07440136,0.01816159,0.07979968,0.13512514,0.04912096,0.92782900,0.97990199,0.98532876,0.05749980,0.05749975,1.23790396,3.34811223,67.16055967,1500,62,11,17,21,111
264,102,q265_1138775,0,BADC,B,B,0,Instrumentation,Low,1,0.06958089,0.02078494,0.01444925,0.31346115,0.26320013,0.25111627,0.04078598,0.04931340,0.01816487,0.09485399,0.17751625,0.06863806,0.93041911,0.97921508,0.98555072,0.05513163,0.05513161,1.25714956,4.75028372,68.20772057,1500,62,10,21,21,114
264,103,q265_1138775,1,BDCA,D,A,1,Instrumentation,Low,0,0.06609037,0.02110030,0.01658880,0.32130747,0.27185667,0.23581680,0.04627660,0.04937263,0.02252572,0.08899619,0.16782977,0.07135664,0.93390963,0.97889971,0.98341123,0.04950157,0.04950160,1.35788711,4.30149457,59.28163353,1500,62,10,21,21,114
264,104,q265_1138775,2,DCBA,D,C,1,Instrumentation,Low,0,0.07668701,0.03578555,0.03875532,0.31082500,0.24753386,0.16314109,0.03620275,0.01335668,0.02329419,0.05729785,0.05800551,0.08146819,0.92331305,0.96421446,0.96124466,0.03793169,0.03793161,0.60105803,2.10211647,24.80291065,1500,62,10,21,21,114
265,105,q266_1138775,0,DCBA,D,D,0,Functional Context,Low,1,0.07078295,0.02318564,0.01525242,0.31545548,0.30144307,0.26180258,0.05002027,0.04071554,0.01679830,0.08526700,0.14017609,0.05522952,0.92921709,0.97681434,0.98474759,0.05553053,0.05553049,1.10135309,3.62103273,64.56336161,1500,62,10,18,21,111
265,106,q266_1138775,1,DBAC,C,C,0,Functional Context,Low,1,0.07759880,0.02945670,0.01822268,0.30235572,0.27899508,0.21950636,0.04505169,0.01755964,0.01792002,0.06294182,0.12383291,0.07561312,0.92240121,0.97054331,0.98177736,0.05937612,0.05937615,0.98339137,4.14939681,53.87667830,1500,62,10,18,21,111
265,107,q266_1138775,2,BDAC,C,C,0,Functional Context,Low,1,0.07696085,0.02847674,0.01879001,0.30202799,0.27912080,0.21746177,0.04537319,0.01707640,0.01742221,0.06343044,0.12332809,0.08358681,0.92303915,0.97152328,0.98121000,0.05817084,0.05817085,0.92720569,4.44847034,52.21976523,1500,62,10,18,21,111
266,108,q267_1070646,0,DACB,B,B,0,Instrumentation,Medium,1,0.04785908,0.01848985,0.02036459,0.31968263,0.23641316,0.26019412,0.04701656,0.06379664,0.01618407,0.09864587,0.17163643,0.06371548,0.95214091,0.98151016,0.97963537,0.02749449,0.02749446,0.79471633,3.12873910,48.10484420,1500,62,9,22,21,114
266,109,q267_1070646,1,ADCB,A,A,0,Instrumentation,Medium,1,0.04800708,0.01983039,0.01963218,0.32408336,0.26113819,0.24982041,0.05339446,0.05757637,0.01691984,0.09086051,0.15851224,0.06017703,0.95199294,0.98016965,0.98036783,0.02837489,0.02837490,0.86184184,3.06522355,49.93677159,1500,62,9,22,21,114
266,110,q267_1070646,2,ABCD,A,A,0,Instrumentation,Medium,1,0.04779563,0.01975585,0.01889144,0.32302142,0.26750968,0.25313298,0.05283400,0.05683882,0.01638982,0.09227486,0.15403861,0.05826936,0.95220436,0.98024410,0.98110854,0.02890420,0.02890419,0.86757943,3.08443249,51.93403802,1500,62,9,22,21,114
267,111,q268_1070646,0,ABCD,A,A,0,Historical and Cultural Context,Medium,1,0.04922088,0.02014808,0.02362792,0.32230642,0.27035158,0.22815522,0.04718496,0.04284862,0.02121088,0.09576767,0.15727316,0.06434993,0.95077914,0.97985194,0.97637206,0.02559296,0.02559292,0.89770388,2.72346990,41.32280749,1500,62,9,18,21,110
267,112,q268_1070646,1,BADC,B,B,0,Historical and Cultural Context,Medium,1,0.04910690,0.01951956,0.02429910,0.31595477,0.26320500,0.23483797,0.04226903,0.04102670,0.01857166,0.10313849,0.17044024,0.06944507,0.95089318,0.98048043,0.97570090,0.02480780,0.02480772,0.76429412,2.85792777,40.15379187,1500,62,9,18,21,110
267,113,q268_1070646,2,DABC,B,B,0,Historical and Cultural Context,Medium,1,0.04904776,0.01962763,0.02616676,0.31605957,0.26035088,0.23022470,0.04244124,0.04148257,0.01841925,0.10429170,0.17223725,0.06827755,0.95095220,0.98037237,0.97383322,0.02288101,0.02288102,0.70391793,2.60932406,37.21642926,1500,62,9,18,21,110
268,114,q269_1070646,0,DACB,B,B,0,Melody,High,1,0.04606491,0.01896264,0.02651663,0.30675340,0.24815016,0.23942037,0.05943741,0.06584879,0.02711355,0.10129279,0.16541262,0.05944155,0.95393513,0.98103734,0.97348339,0.01954828,0.01954826,1.02251105,2.24167067,36.71218223,1500,62,15,24,21,122
268,115,q269_1070646,1,BDCA,D,D,0,Melody,High,1,0.05078661,0.01900268,0.02941368,0.30855718,0.26408034,0.24529696,0.06552319,0.07002424,0.02573306,0.09515683,0.14850879,0.05413554,0.94921339,0.98099728,0.97058637,0.02137294,0.02137298,0.87486730,1.84048886,32.99779189,1500,62,15,24,21,122
268,116,q269_1070646,2,ACDB,A,A,0,Melody,High,1,0.04802312,0.02028885,0.02543991,0.31187676,0.26248700,0.23284287,0.06631604,0.06268737,0.02979911,0.09442519,0.15494125,0.05776457,0.95197685,0.97971116,0.97456006,0.02258321,0.02258321,1.17135267,2.27062749,38.30830740,1500,62,15,24,21,122
269,117,q270_17954,0,BDAC,C,C,0,Instrumentation,Low,1,0.04971725,0.02847872,0.02109794,0.30492976,0.26721652,0.22458008,0.06600762,0.04398408,0.02911174,0.07627116,0.13370291,0.05953121,0.95028274,0.97152134,0.97890204,0.02861931,0.02861930,1.37983820,2.82165986,46.39799140,1500,62,18,16,21,117
269,118,q270_17954,1,CBAD,C,A,2,Instrumentation,Low,0,0.04307250,0.01997982,0.02129567,0.31838384,0.27573956,0.24031645,0.06779507,0.06075903,0.02581489,0.08414325,0.13486598,0.05282943,0.95692753,0.98002018,0.97870433,0.02177683,0.02177680,1.21221305,2.48075937,45.95790201,1500,62,18,16,21,117
269,119,q270_17954,2,DBAC,C,A,3,Instrumentation,Low,0,0.04267148,0.01970408,0.02075585,0.31948710,0.27489339,0.24405751,0.06751408,0.06157503,0.02686509,0.08459454,0.13712923,0.05377589,0.95732854,0.98029587,0.97924414,0.02191562,0.02191560,1.29433787,2.59087820,47.17917704,1500,62,18,16,21,117
270,120,q271_17954,0,CABD,B,A,2,Performance,High,0,0.04280100,0.01821565,0.02002957,0.32318009,0.28501835,0.23984799,0.05536030,0.04045542,0.01571712,0.09784780,0.16567622,0.06072002,0.95719900,0.98178435,0.97997040,0.02277143,0.02277139,0.78469590,3.03151888,48.92618469,1500,62,11,21,21,115
270,121,q271_17954,1,ADBC,A,C,1,Performance,High,0,0.05250316,0.02612031,0.01998127,0.31094641,0.27804727,0.22079800,0.05053406,0.02734797,0.01725214,0.08230687,0.14445149,0.08206663,0.94749680,0.97387968,0.98001873,0.03252190,0.03252193,0.86341572,4.10717817,49.04687084,1500,62,11,21,21,115
270,122,q271_17954,2,CBDA,D,A,2,Performance,High,0,0.04297754,0.01821294,0.02057059,0.32537954,0.28382566,0.22894843,0.05563369,0.04031839,0.01563548,0.09600558,0.16806728,0.07025841,0.95702245,0.98178704,0.97942941,0.02240696,0.02240696,0.76008907,3.41547961,47.61310441,1500,62,11,21,21,115
271,123,q272_17954,0,DACB,B,B,0,Harmony,High,1,0.03597215,0.02115945,0.02765733,0.31182054,0.27016324,0.24757179,0.05047712,0.04782074,0.02049452,0.11839600,0.16938736,0.05719070,0.96402785,0.97884059,0.97234264,0.00831483,0.00831479,0.74101602,2.06783177,35.15678518,1500,62,17,32,21,132
271,124,q272_17954,1,BDAC,C,C,0,Harmony,High,1,0.04906180,0.04551021,0.03659504,0.29609278,0.26790282,0.17661733,0.04929248,0.01696677,0.02672277,0.08760797,0.08351333,0.07805270,0.95093822,0.95448981,0.96340494,0.01246675,0.01246672,0.73022922,2.13287632,26.32610591,1500,62,17,32,21,132
271,125,q272_17954,2,ACBD,A,A,0,Harmony,High,1,0.03573099,0.02174219,0.02609208,0.31237892,0.28181621,0.23670708,0.05600158,0.04955040,0.02172568,0.11171988,0.15720096,0.05575736,0.96426902,0.97825781,0.97390791,0.00963891,0.00963889,0.83265420,2.13694583,37.32580404,1500,62,17,32,21,132
272,126,q273_1131366,0,BACD,B,D,3,Melody,Low,0,0.07294058,0.01769976,0.02175854,0.27941430,0.29555090,0.24805334,0.03430300,0.02770648,0.00980790,0.13858184,0.17913497,0.06722490,0.92705941,0.98230021,0.97824144,0.05118203,0.05118202,0.45076079,3.08958684,44.95896097,1500,62,8,57,21,148
272,127,q273_1131366,1,DBAC,C,D,2,Melody,Low,0,0.07224441,0.01737302,0.02084815,0.27992699,0.29498976,0.24291595,0.03450062,0.02896898,0.00930699,0.13860191,0.18241398,0.06546969,0.92775559,0.98262704,0.97915181,0.05139626,0.05139622,0.44641818,3.14031159,46.96587986,1500,62,8,57,21,148
272,128,q273_1131366,2,CABD,B,D,3,Melody,Low,0,0.07240298,0.01698343,0.02049448,0.27979767,0.29897708,0.24905985,0.03445427,0.02826420,0.00948120,0.13858355,0.18006484,0.06728586,0.92759700,0.98301662,0.97950553,0.05190850,0.05190854,0.46262210,3.28312099,47.79362350,1500,62,8,57,21,148
273,129,q274_1131366,0,CADB,B,B,0,Harmony,High,1,0.08533991,0.02460870,0.03386096,0.27257736,0.25281682,0.24482645,0.03709198,0.05513526,0.00973452,0.13712803,0.20123909,0.05339583,0.91466010,0.97539125,0.96613909,0.05147895,0.05147899,0.28748511,1.57691425,28.53253545,2250,62,9,49,21,141
273,130,q274_1131366,1,ADBC,A,A,0,Harmony,High,1,0.08321689,0.02741396,0.03154416,0.27732711,0.26943827,0.24838817,0.04274055,0.05225206,0.01018605,0.13436736,0.18487642,0.05425702,0.91678309,0.97258605,0.96845586,0.05167273,0.05167278,0.32291406,1.72003366,30.70159050,2250,62,9,49,21,141
273,131,q274_1131366,2,BDCA,D,D,0,Harmony,High,1,0.08725044,0.03034884,0.03492544,0.25844336,0.28299085,0.23991662,0.04133322,0.04521076,0.00982537,0.12894325,0.15016284,0.05467023,0.91274955,0.96965118,0.96507455,0.05232501,0.05232500,0.28132424,1.56534144,27.63242721,2250,62,9,49,21,141
274,132,q275_1131366,0,CADB,B,A,2,Mood and Expression,Low,0,0.07528707,0.02387001,0.02579507,0.29551004,0.29498854,0.25838164,0.04421965,0.03184241,0.01608669,0.10462179,0.16940750,0.06940886,0.92471291,0.97613001,0.97420496,0.04949200,0.04949205,0.62363433,2.69078024,37.76709962,1500,62,10,30,21,123
274,133,q275_1131366,1,BADC,B,D,2,Mood and Expression,Low,0,0.08311091,0.02247022,0.02988813,0.28635452,0.28429123,0.25386004,0.04212682,0.03311820,0.01480776,0.10963578,0.18144820,0.07922591,0.91688908,0.97752978,0.97011182,0.05322279,0.05322274,0.49543970,2.65074841,32.45809987,1500,61,10,31,21,123
274,134,q275_1131366,2,DABC,B,D,2,Mood and Expression,Low,0,0.08466082,0.02328215,0.02905052,0.28572682,0.28169630,0.26022289,0.04187253,0.03365227,0.01505707,0.10875842,0.18231450,0.07830232,0.91533917,0.97671789,0.97094948,0.05561030,0.05561031,0.51830631,2.69538448,33.42279164,1500,61,10,31,21,123
275,135,q276_30259,0,ACBD,A,B,2,Melody,High,0,0.06217372,0.01667813,0.01749194,0.29325502,0.25413935,0.25302019,0.04758401,0.03734946,0.01142086,0.12198019,0.21815320,0.07396490,0.93782628,0.98332190,0.98250804,0.04468179,0.04468175,0.65292142,4.22851404,56.16919768,1500,62,11,44,21,138
275,136,q276_30259,1,CBDA,D,A,2,Melody,High,0,0.06037486,0.01821290,0.01698079,0.29668941,0.27467160,0.22702339,0.05531343,0.03759314,0.01169767,0.11784821,0.18729060,0.07927671,0.93962512,0.98178708,0.98301921,0.04339406,0.04339408,0.68887655,4.66860986,57.89005807,1500,62,11,44,21,138
275,137,q276_30259,2,ABDC,A,C,3,Melody,High,0,0.06954567,0.03296338,0.02149235,0.28749135,0.26992904,0.19839715,0.04919980,0.02050288,0.01229828,0.09132258,0.11741791,0.09450794,0.93045432,0.96703660,0.97850766,0.04805332,0.04805334,0.57221648,4.39728327,45.52818704,1500,62,11,44,21,138
276,0,q277_30259,0,BCDA,D,D,0,Functional Context,Low,1,0.06826660,0.02627117,0.02085876,0.32130437,0.28252536,0.25803581,0.03469736,0.03503782,0.01432861,0.09393517,0.14534105,0.06313969,0.93173340,0.97372884,0.97914125,0.04740783,0.04740785,0.68693476,3.02701010,46.94147895,1500,62,7,18,21,108
276,1,q277_30259,1,CADB,B,B,0,Functional Context,Low,1,0.06623761,0.02673911,0.01741062,0.31898584,0.25397775,0.25361051,0.03334860,0.03512203,0.01290248,0.09959527,0.17482198,0.05762886,0.93376239,0.97326087,0.98258940,0.04882699,0.04882701,0.74106935,3.30998293,56.43620854,1500,62,7,18,21,108
276,2,q277_30259,2,CBAD,C,C,0,Functional Context,Low,1,0.07157440,0.03554310,0.01699269,0.31776444,0.26524220,0.23362974,0.03256012,0.02515441,0.01432489,0.08054167,0.14893053,0.06190878,0.92842558,0.96445694,0.98300732,0.05458171,0.05458175,0.84300316,3.64325964,57.84883882,1500,62,7,18,21,108
277,3,q278_30259,0,CBAD,C,C,0,Lyrics,Low,1,0.07326871,0.03502601,0.02043736,0.30758349,0.28375675,0.23843294,0.04294524,0.03147401,0.01752602,0.07357766,0.13281276,0.05088217,0.92673130,0.96497405,0.97956269,0.05283134,0.05283139,0.85754817,2.48966424,47.92999575,1500,62,7,18,21,108
277,4,q278_30259,1,DCBA,D,D,0,Lyrics,Low,1,0.06693593,0.02481361,0.01941593,0.31620850,0.30291954,0.25312879,0.04431939,0.04489414,0.01668403,0.08696189,0.12844904,0.04382449,0.93306408,0.97518641,0.98058405,0.04752000,0.04751997,0.85929612,2.25714133,50.50410388,1500,62,7,18,21,108
277,5,q278_30259,2,DBCA,D,D,0,Lyrics,Low,1,0.06658542,0.02495902,0.01974440,0.31578666,0.30404681,0.25300591,0.04409822,0.04511598,0.01679892,0.08668428,0.12741579,0.04405373,0.93341453,0.97504100,0.98025561,0.04684103,0.04684108,0.85081954,2.23120172,49.64728294,1500,62,7,18,21,108
278,6,q279_617329,0,BACD,B,A,1,Instrumentation,Low,0,0.06872152,0.01920966,0.01569884,0.31342444,0.27162186,0.23935410,0.05288093,0.07735157,0.02523474,0.08328774,0.14366767,0.05259967,0.93127848,0.98079035,0.98430119,0.05302268,0.05302271,1.60742691,3.35054528,62.69897842,1500,62,11,17,21,111
278,7,q279_617329,1,CABD,B,C,1,Instrumentation,Low,0,0.08027819,0.03237253,0.01704185,0.30559865,0.27346486,0.23454406,0.03987073,0.05002404,0.02566012,0.06474804,0.12214037,0.05486881,0.91972187,0.96762748,0.98295816,0.06323634,0.06323629,1.50571215,3.21965154,57.67908176,1500,62,11,17,21,111
278,8,q279_617329,2,CDBA,D,C,1,Instrumentation,Low,0,0.07952035,0.03215540,0.01552833,0.30747069,0.27018304,0.22970540,0.04095440,0.04974592,0.02490545,0.06525758,0.12793060,0.05121151,0.92047969,0.96784459,0.98447170,0.06399202,0.06399201,1.60387166,3.29794057,63.39842856,1500,62,11,17,21,111
279,9,q280_617329,0,DABC,B,A,3,Lyrics,Low,0,0.07186560,0.02273431,0.01805382,0.31203725,0.27961263,0.23742690,0.05977403,0.04834983,0.02256171,0.08484634,0.16652617,0.07794721,0.92813439,0.97726564,0.98194614,0.05381178,0.05381176,1.24969153,4.31749036,54.38992416,1500,62,9,15,21,107
